TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T007770,2025-01-05,Gaming Chair,Furniture,East,Online,3,10621,31863,UPI,C01116
T007771,2025-08-06,Laptop,Electronics,North,Offline,1,52529,52529,Credit Card,C00565
T007772,2025-01-11,Keyboard,Accessories,East,Offline,1,2857,2857,Cash,C00527
T007773,2025-11-23,Smartphone,Electronics,South,Online,4,62509,250036,UPI,C01480
T007774,2025-04-27,Gaming Chair,Furniture,East,Offline,3,16351,49053,Cash,C01615
T007775,2025-07-03,Smartwatch,Accessories,West,Online,1,12294,12294,UPI,C00980
T007776,2025-12-28,Webcam,Accessories,East,Online,1,7899,7899,Cash,C00662
T007777,2025-04-26,Keyboard,Accessories,South,Offline,2,3281,6562,Net Banking,C02026
T007778,2025-06-11,Speaker,Accessories,South,Online,3,8065,24195,Net Banking,C01457
T007779,2025-03-08,Monitor,Electronics,West,Online,1,21926,21926,Credit Card,C00548
T007780,2025-07-19,Printer,Electronics,West,Online,2,29489,58978,Cash,C00094
T007781,2025-01-31,Router,Networking,East,Online,3,4434,13302,Cash,C00865
T007782,2025-03-16,Webcam,Accessories,South,Online,5,3811,19055,Credit Card,C00166
T007783,2025-08-25,Power Bank,Accessories,South,Offline,3,3595,10785,Cash,C01064
T007784,2025-11-23,Keyboard,Accessories,East,Online,4,4288,17152,UPI,C01088
T007785,2025-03-07,Smartwatch,Accessories,West,Online,2,5747,11494,UPI,C01476
T007786,2025-03-11,Power Bank,Accessories,South,Online,5,2749,13745,Net Banking,C01806
T007787,2025-10-24,Headphones,Accessories,East,Online,2,2459,4918,Credit Card,C01666
T007788,2025-01-20,Smartphone,Electronics,West,Offline,2,19430,38860,UPI,C01775
T007789,2025-08-14,Smartphone,Electronics,East,Offline,1,33835,33835,Cash,C02430
T007790,2025-07-18,Mouse,Accessories,West,Offline,3,655,1965,Credit Card,C02495
T007791,2025-02-08,Smartwatch,Accessories,West,Online,2,13180,26360,Cash,C00275
T007792,2025-05-25,Mouse,Accessories,South,Offline,2,1171,2342,UPI,C02173
T007793,2025-02-14,Router,Networking,North,Online,4,6541,26164,Cash,C00521
T007794,2025-11-22,Speaker,Accessories,South,Online,4,2611,10444,Net Banking,C01313
T007795,2025-04-01,Laptop,Electronics,East,Offline,4,94271,377084,UPI,C01151
T007796,2025-08-26,Laptop,Electronics,West,Online,2,62598,125196,Cash,C02264
T007797,2025-03-11,Smartwatch,Accessories,South,Online,5,11786,58930,Credit Card,C01130
T007798,2025-06-15,Smartphone,Electronics,West,Offline,3,25921,77763,Credit Card,C01580
T007799,2025-05-10,Monitor,Electronics,South,Offline,2,17473,34946,UPI,C02105
T007800,2025-08-02,Gaming Chair,Furniture,East,Online,1,27969,27969,UPI,C00614
T007801,2025-12-06,Webcam,Accessories,East,Offline,5,9101,45505,Cash,C00172
T007802,2025-03-30,Tablet,Electronics,East,Offline,5,21020,105100,Cash,C01988
T007803,2025-12-01,Laptop,Electronics,South,Offline,3,85141,255423,UPI,C00006
T007804,2025-09-09,Router,Networking,North,Online,5,6385,31925,Cash,C01058
T007805,2025-12-15,Smartphone,Electronics,East,Offline,3,29352,88056,UPI,C00539
T007806,2025-03-13,Camera,Electronics,South,Offline,5,75994,379970,UPI,C01632
T007807,2025-06-14,Camera,Electronics,North,Offline,3,35344,106032,Credit Card,C01279
T007808,2025-02-18,Mouse,Accessories,South,Offline,4,741,2964,Net Banking,C00556
T007809,2025-02-21,Keyboard,Accessories,South,Online,4,3518,14072,UPI,C00605
T007810,2025-10-16,Power Bank,Accessories,East,Online,5,3725,18625,Credit Card,C00247
T007811,2025-10-05,Monitor,Electronics,North,Offline,5,17464,87320,Net Banking,C00317
T007812,2025-04-24,Mouse,Accessories,South,Online,3,1109,3327,Net Banking,C01275
T007813,2025-08-27,Gaming Chair,Furniture,South,Online,3,14992,44976,UPI,C00754
T007814,2025-05-13,Camera,Electronics,South,Offline,2,46354,92708,Cash,C01831
T007815,2025-10-01,Router,Networking,South,Online,4,6541,26164,Net Banking,C02288
T007816,2025-06-15,Monitor,Electronics,East,Online,2,22692,45384,Credit Card,C00136
T007817,2025-10-20,Tablet,Electronics,South,Online,2,14590,29180,Cash,C02275
T007818,2025-08-31,Keyboard,Accessories,North,Offline,1,4830,4830,Credit Card,C00459
T007819,2025-11-16,Router,Networking,West,Offline,3,7026,21078,Cash,C01620
T007820,2025-05-18,Mouse,Accessories,North,Offline,1,2391,2391,Net Banking,C01110
T007821,2025-03-20,Webcam,Accessories,South,Online,1,5218,5218,UPI,C01136
T007822,2025-06-19,Camera,Electronics,South,Offline,2,33105,66210,UPI,C00069
T007823,2025-05-03,Speaker,Accessories,North,Online,1,9701,9701,Cash,C01386
T007824,2025-06-25,Laptop,Electronics,West,Online,3,55081,165243,Net Banking,C02018
T007825,2025-10-27,Laptop,Electronics,East,Online,2,98822,197644,Cash,C00286
T007826,2025-03-23,Mouse,Accessories,West,Offline,3,2137,6411,Credit Card,C01467
T007827,2025-03-28,Router,Networking,West,Online,5,4078,20390,UPI,C02199
T007828,2025-08-13,Speaker,Accessories,West,Offline,1,3058,3058,Cash,C01508
T007829,2025-01-16,Router,Networking,North,Online,2,3642,7284,Credit Card,C00441
T007830,2025-11-06,Tablet,Electronics,West,Online,4,30384,121536,Net Banking,C00921
T007831,2025-12-24,Tablet,Electronics,East,Offline,3,14545,43635,UPI,C01200
T007832,2025-06-12,Webcam,Accessories,South,Offline,1,6839,6839,Net Banking,C01734
T007833,2025-04-08,Smartwatch,Accessories,North,Offline,3,17353,52059,UPI,C01578
T007834,2025-06-05,Webcam,Accessories,North,Online,3,4216,12648,Credit Card,C00741
T007835,2025-01-02,Speaker,Accessories,West,Offline,5,5802,29010,Credit Card,C00713
T007836,2025-12-16,Keyboard,Accessories,South,Offline,3,2509,7527,Net Banking,C01855
T007837,2025-06-18,Smartphone,Electronics,South,Online,5,43917,219585,Credit Card,C02423
T007838,2025-11-11,Tablet,Electronics,South,Online,5,15830,79150,UPI,C02479
T007839,2025-11-21,Keyboard,Accessories,North,Offline,5,2697,13485,Credit Card,C01375
T007840,2025-04-02,Tablet,Electronics,East,Offline,1,12130,12130,UPI,C01171
T007841,2025-06-30,Gaming Chair,Furniture,South,Online,3,12412,37236,Credit Card,C01629
T007842,2025-08-19,Smartwatch,Accessories,North,Offline,3,12884,38652,Credit Card,C02250
T007843,2025-10-28,Printer,Electronics,West,Offline,5,28897,144485,UPI,C01828
T007844,2025-05-28,Power Bank,Accessories,South,Online,3,3596,10788,Cash,C01943
T007845,2025-10-07,Tablet,Electronics,West,Offline,3,34132,102396,UPI,C02461
T007846,2025-07-08,Power Bank,Accessories,South,Offline,5,2355,11775,UPI,C00220
T007847,2025-12-13,Speaker,Accessories,West,Offline,4,13382,53528,UPI,C01799
T007848,2025-12-16,Router,Networking,North,Offline,4,6436,25744,Cash,C00617
T007849,2025-11-10,Router,Networking,West,Online,5,5072,25360,UPI,C00251
T007850,2025-05-08,Keyboard,Accessories,North,Offline,1,1030,1030,Net Banking,C01986
T007851,2025-01-07,Speaker,Accessories,West,Offline,3,6205,18615,UPI,C00715
T007852,2025-02-16,Smartwatch,Accessories,West,Online,3,12136,36408,UPI,C02486
T007853,2025-02-22,Smartwatch,Accessories,West,Offline,4,11876,47504,Net Banking,C00518
T007854,2025-07-06,Speaker,Accessories,South,Offline,5,12128,60640,UPI,C01982
T007855,2025-02-07,Gaming Chair,Furniture,East,Online,1,8746,8746,Cash,C00876
T007856,2025-08-14,Gaming Chair,Furniture,East,Offline,5,10184,50920,Net Banking,C00707
T007857,2025-02-22,Keyboard,Accessories,South,Offline,4,2084,8336,Credit Card,C01010
T007858,2025-08-12,Keyboard,Accessories,West,Online,4,4730,18920,Net Banking,C02296
T007859,2025-06-03,Laptop,Electronics,West,Offline,3,81001,243003,Credit Card,C01389
T007860,2025-02-17,Speaker,Accessories,South,Offline,2,6821,13642,Cash,C01342
T007861,2025-12-17,Webcam,Accessories,North,Online,1,8648,8648,Net Banking,C00781
T007862,2025-05-27,Printer,Electronics,North,Online,1,18855,18855,Credit Card,C01583
T007863,2025-03-05,Smartwatch,Accessories,South,Online,2,17473,34946,Credit Card,C00188
T007864,2025-12-15,Laptop,Electronics,East,Online,4,80285,321140,UPI,C00271
T007865,2025-07-01,Monitor,Electronics,North,Offline,5,30557,152785,UPI,C01282
T007866,2025-05-05,Mouse,Accessories,South,Online,1,1942,1942,Credit Card,C00626
T007867,2025-06-28,Mouse,Accessories,North,Offline,2,2331,4662,Cash,C01830
T007868,2025-02-08,Webcam,Accessories,South,Offline,3,4211,12633,Cash,C01266
T007869,2025-09-17,Gaming Chair,Furniture,North,Online,3,19238,57714,Credit Card,C02142
T007870,2025-01-03,Smartwatch,Accessories,North,Online,4,16357,65428,Cash,C00988
T007871,2025-03-05,Laptop,Electronics,South,Online,1,89965,89965,Credit Card,C00295
T007872,2025-01-29,Printer,Electronics,East,Online,5,7702,38510,Cash,C00762
T007873,2025-01-11,Speaker,Accessories,East,Online,1,7029,7029,UPI,C01428
T007874,2025-04-07,Printer,Electronics,North,Online,3,13216,39648,Net Banking,C02467
T007875,2025-12-24,Monitor,Electronics,North,Online,1,20612,20612,UPI,C02464
T007876,2025-07-22,Smartwatch,Accessories,East,Online,3,9655,28965,Credit Card,C01587
T007877,2025-01-21,Gaming Chair,Furniture,South,Offline,2,13417,26834,UPI,C02163
T007878,2025-02-08,Tablet,Electronics,West,Online,2,16324,32648,Net Banking,C00859
T007879,2025-08-11,Monitor,Electronics,North,Online,3,28257,84771,Cash,C01530
T007880,2025-04-12,Laptop,Electronics,West,Offline,5,58313,291565,Cash,C00180
T007881,2025-02-15,Tablet,Electronics,North,Online,5,36052,180260,Net Banking,C00611
T007882,2025-03-07,Power Bank,Accessories,East,Online,1,1065,1065,UPI,C00325
T007883,2025-04-01,Speaker,Accessories,South,Offline,3,9719,29157,UPI,C00190
T007884,2025-06-13,Mouse,Accessories,North,Offline,4,1682,6728,UPI,C00961
T007885,2025-04-21,Gaming Chair,Furniture,West,Online,5,26508,132540,Credit Card,C01313
T007886,2025-12-04,Webcam,Accessories,East,Online,5,1931,9655,Credit Card,C01282
T007887,2025-05-03,Headphones,Accessories,North,Online,2,5974,11948,UPI,C00236
T007888,2025-07-12,Mouse,Accessories,South,Online,5,1458,7290,Cash,C01418
T007889,2025-04-09,Power Bank,Accessories,North,Offline,5,1885,9425,Cash,C00741
T007890,2025-10-18,Speaker,Accessories,South,Online,5,7695,38475,Credit Card,C00460
T007891,2025-06-08,Router,Networking,South,Online,3,7759,23277,Net Banking,C00471
T007892,2025-04-13,Gaming Chair,Furniture,East,Offline,3,26869,80607,Net Banking,C02002
T007893,2025-10-08,Smartwatch,Accessories,North,Offline,2,17771,35542,Cash,C00829
T007894,2025-02-12,Keyboard,Accessories,South,Offline,1,800,800,UPI,C00251
T007895,2025-03-25,Gaming Chair,Furniture,East,Online,5,29782,148910,Credit Card,C01190
T007896,2025-07-10,Mouse,Accessories,North,Online,1,2554,2554,Cash,C01693
T007897,2025-02-20,Webcam,Accessories,South,Online,3,6578,19734,Cash,C01230
T007898,2025-07-29,Router,Networking,East,Offline,5,4548,22740,UPI,C01145
T007899,2025-05-06,Camera,Electronics,North,Offline,1,33174,33174,Cash,C00683
T007900,2025-03-10,Power Bank,Accessories,South,Online,1,1599,1599,Cash,C01658
T007901,2025-09-22,Mouse,Accessories,East,Online,4,1425,5700,Credit Card,C00279
T007902,2025-09-15,Mouse,Accessories,East,Online,3,1915,5745,Credit Card,C01001
T007903,2025-07-07,Mouse,Accessories,North,Online,2,2303,4606,Net Banking,C01510
T007904,2025-08-18,Speaker,Accessories,East,Offline,2,7509,15018,Credit Card,C01532
T007905,2025-07-08,Router,Networking,North,Online,4,2795,11180,Credit Card,C01243
T007906,2025-01-10,Router,Networking,North,Online,1,6763,6763,Cash,C00083
T007907,2025-04-24,Mouse,Accessories,South,Offline,4,834,3336,Cash,C00877
T007908,2025-03-17,Tablet,Electronics,North,Online,4,31954,127816,UPI,C00876
T007909,2025-06-13,Webcam,Accessories,East,Online,3,6140,18420,Cash,C01300
T007910,2025-03-26,Power Bank,Accessories,North,Online,5,1447,7235,Credit Card,C00222
T007911,2025-02-18,Tablet,Electronics,South,Offline,1,28679,28679,Credit Card,C01565
T007912,2025-11-22,Mouse,Accessories,East,Online,2,1831,3662,Credit Card,C00648
T007913,2025-06-26,Gaming Chair,Furniture,South,Online,2,29556,59112,Cash,C02446
T007914,2025-08-06,Smartphone,Electronics,West,Online,4,28887,115548,UPI,C01190
T007915,2025-07-08,Gaming Chair,Furniture,South,Online,4,10361,41444,Credit Card,C02179
T007916,2025-12-12,Smartphone,Electronics,West,Online,4,38925,155700,UPI,C01795
T007917,2025-08-18,Tablet,Electronics,West,Offline,1,22324,22324,UPI,C01335
T007918,2025-09-12,Gaming Chair,Furniture,North,Online,4,8723,34892,Credit Card,C02254
T007919,2025-08-24,Headphones,Accessories,East,Online,4,2547,10188,UPI,C01020
T007920,2025-01-26,Keyboard,Accessories,North,Offline,5,1679,8395,UPI,C01324
T007921,2025-03-13,Router,Networking,East,Online,1,1583,1583,UPI,C02217
T007922,2025-09-18,Monitor,Electronics,South,Online,3,21405,64215,Net Banking,C00155
T007923,2025-09-11,Camera,Electronics,West,Offline,3,21365,64095,Cash,C01116
T007924,2025-09-28,Camera,Electronics,West,Online,5,77893,389465,Credit Card,C01180
T007925,2025-05-03,Mouse,Accessories,West,Offline,2,1771,3542,Cash,C00005
T007926,2025-05-24,Headphones,Accessories,South,Online,3,11954,35862,Credit Card,C01575
T007927,2025-09-14,Smartphone,Electronics,South,Offline,1,18853,18853,Cash,C01108
T007928,2025-05-24,Smartphone,Electronics,North,Offline,2,19682,39364,Net Banking,C00879
T007929,2025-09-16,Webcam,Accessories,North,Online,4,7460,29840,Cash,C01053
T007930,2025-02-16,Headphones,Accessories,East,Online,1,9343,9343,Cash,C01436
T007931,2025-12-17,Keyboard,Accessories,East,Online,2,4198,8396,Credit Card,C01419
T007932,2025-01-13,Tablet,Electronics,West,Offline,3,11567,34701,Credit Card,C02261
T007933,2025-07-27,Keyboard,Accessories,South,Online,4,911,3644,Credit Card,C00221
T007934,2025-11-07,Smartwatch,Accessories,South,Offline,4,6191,24764,UPI,C00783
T007935,2025-08-23,Smartwatch,Accessories,North,Offline,1,11718,11718,Net Banking,C01176
T007936,2025-05-29,Smartphone,Electronics,North,Online,4,38540,154160,Cash,C02083
T007937,2025-11-18,Monitor,Electronics,East,Online,2,33097,66194,Credit Card,C02109
T007938,2025-06-04,Smartwatch,Accessories,East,Online,5,7135,35675,UPI,C01300
T007939,2025-06-15,Speaker,Accessories,North,Offline,3,11394,34182,Net Banking,C00826
T007940,2025-03-31,Smartphone,Electronics,North,Online,1,54519,54519,Net Banking,C00959
T007941,2025-07-05,Mouse,Accessories,South,Online,5,417,2085,UPI,C01783
T007942,2025-11-14,Router,Networking,East,Online,5,4980,24900,Cash,C00700
T007943,2025-12-24,Webcam,Accessories,North,Online,1,8674,8674,UPI,C02452
T007944,2025-06-23,Printer,Electronics,North,Online,2,24103,48206,Credit Card,C01622
T007945,2025-08-05,Printer,Electronics,West,Offline,3,14061,42183,UPI,C01624
T007946,2025-09-21,Laptop,Electronics,North,Offline,1,70398,70398,UPI,C00448
T007947,2025-04-07,Mouse,Accessories,North,Offline,5,1377,6885,UPI,C00654
T007948,2025-04-27,Printer,Electronics,South,Offline,5,6878,34390,UPI,C01188
T007949,2025-07-18,Keyboard,Accessories,North,Offline,1,1293,1293,UPI,C00141
T007950,2025-11-16,Laptop,Electronics,East,Online,5,95698,478490,UPI,C00257
T007951,2025-01-21,Smartphone,Electronics,West,Offline,1,54040,54040,Credit Card,C02418
T007952,2025-07-19,Headphones,Accessories,South,Online,1,2609,2609,Net Banking,C01293
T007953,2025-12-07,Gaming Chair,Furniture,East,Online,3,14714,44142,UPI,C01187
T007954,2025-09-05,Headphones,Accessories,West,Online,1,6109,6109,UPI,C01554
T007955,2025-10-03,Smartphone,Electronics,West,Online,5,33832,169160,Cash,C00674
T007956,2025-09-21,Monitor,Electronics,North,Online,4,20749,82996,Net Banking,C00326
T007957,2025-02-27,Smartphone,Electronics,West,Online,3,30888,92664,Cash,C01082
T007958,2025-10-29,Tablet,Electronics,West,Offline,5,44904,224520,UPI,C00283
T007959,2025-01-31,Gaming Chair,Furniture,North,Online,5,24020,120100,Net Banking,C01081
T007960,2025-09-06,Headphones,Accessories,South,Online,3,7966,23898,Net Banking,C00380
T007961,2025-04-03,Printer,Electronics,North,Offline,3,8053,24159,UPI,C00882
T007962,2025-09-22,Camera,Electronics,South,Online,5,66000,330000,Credit Card,C01728
T007963,2025-09-28,Laptop,Electronics,West,Online,4,82851,331404,Net Banking,C00591
T007964,2025-04-04,Monitor,Electronics,East,Offline,2,24025,48050,Net Banking,C00663
T007965,2025-06-03,Power Bank,Accessories,South,Online,5,2239,11195,Credit Card,C00827
T007966,2025-10-12,Webcam,Accessories,South,Online,3,4168,12504,Cash,C01529
T007967,2025-03-21,Gaming Chair,Furniture,South,Online,1,13231,13231,Cash,C00278
T007968,2025-10-19,Smartwatch,Accessories,South,Online,1,12411,12411,Credit Card,C01458
T007969,2025-03-25,Mouse,Accessories,West,Online,3,1098,3294,Credit Card,C02455
T007970,2025-12-31,Monitor,Electronics,East,Online,3,26204,78612,Cash,C00084
T007971,2025-02-06,Webcam,Accessories,South,Online,2,5914,11828,Net Banking,C02484
T007972,2025-12-08,Smartwatch,Accessories,East,Online,3,11290,33870,Credit Card,C01799
T007973,2025-11-23,Monitor,Electronics,West,Offline,1,14572,14572,Net Banking,C02193
T007974,2025-08-20,Camera,Electronics,South,Online,4,76779,307116,Net Banking,C01927
T007975,2025-04-03,Speaker,Accessories,East,Offline,3,4394,13182,Net Banking,C00745
T007976,2025-12-02,Monitor,Electronics,South,Online,2,11417,22834,Cash,C00151
T007977,2025-04-12,Printer,Electronics,South,Offline,4,22632,90528,Cash,C00549
T007978,2025-06-15,Smartphone,Electronics,West,Online,2,22810,45620,Cash,C02249
T007979,2025-06-08,Tablet,Electronics,South,Online,4,22674,90696,Net Banking,C01478
T007980,2025-01-14,Laptop,Electronics,East,Online,3,92917,278751,Cash,C00509
T007981,2025-08-13,Headphones,Accessories,East,Offline,1,2890,2890,Credit Card,C00362
T007982,2025-03-14,Webcam,Accessories,West,Online,4,9380,37520,Credit Card,C01216
T007983,2025-09-06,Webcam,Accessories,North,Online,5,3615,18075,Cash,C00530
T007984,2025-04-01,Smartwatch,Accessories,North,Online,2,8581,17162,Net Banking,C00163
T007985,2025-08-04,Speaker,Accessories,West,Online,4,4563,18252,UPI,C02327
T007986,2025-03-31,Laptop,Electronics,West,Offline,2,88419,176838,UPI,C02399
T007987,2025-01-29,Monitor,Electronics,North,Offline,1,9806,9806,Credit Card,C00212
T007988,2025-11-01,Smartphone,Electronics,North,Online,2,55068,110136,Net Banking,C01159
T007989,2025-08-08,Laptop,Electronics,East,Online,2,74871,149742,Cash,C00844
T007990,2025-11-24,Smartphone,Electronics,East,Online,5,66846,334230,Net Banking,C00508
T007991,2025-08-03,Webcam,Accessories,East,Offline,2,6993,13986,Cash,C00945
T007992,2025-08-09,Router,Networking,North,Online,4,1531,6124,UPI,C01018
T007993,2025-02-11,Smartwatch,Accessories,West,Online,2,6650,13300,Cash,C00755
T007994,2025-05-15,Printer,Electronics,South,Online,3,18067,54201,Credit Card,C01721
T007995,2025-02-11,Printer,Electronics,East,Online,2,22225,44450,Credit Card,C00708
T007996,2025-06-13,Smartphone,Electronics,South,Offline,3,60360,181080,Credit Card,C01932
T007997,2025-12-27,Smartphone,Electronics,West,Online,2,15792,31584,Cash,C01410
T007998,2025-10-10,Tablet,Electronics,North,Offline,2,39803,79606,UPI,C00459
T007999,2025-02-27,Mouse,Accessories,East,Online,4,495,1980,Credit Card,C00824
T008000,2025-10-29,Speaker,Accessories,North,Offline,3,2589,7767,Cash,C01038
T008001,2025-11-18,Tablet,Electronics,West,Online,3,30881,92643,Cash,C00616
T008002,2025-01-25,Laptop,Electronics,East,Offline,5,83557,417785,Cash,C00004
T008003,2025-03-14,Gaming Chair,Furniture,West,Online,2,12194,24388,Credit Card,C00659
T008004,2025-05-09,Gaming Chair,Furniture,West,Offline,2,20558,41116,Cash,C00190
T008005,2025-03-28,Gaming Chair,Furniture,East,Offline,4,28841,115364,Cash,C00968
T008006,2025-11-26,Keyboard,Accessories,South,Online,5,3940,19700,Credit Card,C02176
T008007,2025-06-02,Tablet,Electronics,East,Online,5,41764,208820,UPI,C01613
T008008,2025-07-01,Laptop,Electronics,North,Offline,4,55961,223844,Credit Card,C00078
